employee_id,role,department,day_index,project_phase,total_work_hours,meeting_hours,meeting_count,after_hours_work,task_assigned_count,task_completed_count,deadline_compression_ratio,task_switching_rate,email_volume,slack_message_count,response_latency_avg,longest_focus_block_minutes,recovery_gap_minutes,weekend_work_ratio,sleep_hours,sleep_consistency_score,hr_variability_index,error_rate,revision_count,decision_reversal_count,output_score,productivity_volatility_index,meeting_density_ratio,load_accumulation_rate,recovery_deficit_score,instability_index,volatility_acceleration,collapse_probability
EMP0195,Analyst,Sales,34,Development,8.12,4.87,9,0.03,12,8,0.304,1.45,38,64,5.2,54.3,7.3,0.0,7.33,0.577,39.8,0.0081,0,0,42.29,0.212,1.108,0.019,0.21,0.344,0.004,0.1963
EMP0195,Analyst,Sales,35,Development,8.65,5.19,9,0.01,6,4,0.255,2.86,30,52,25.9,50.2,31.9,0.0,6.98,0.564,34.2,0.019,0,0,40.0,0.248,1.04,0.083,0.256,0.409,0.0205,0.1847
EMP0195,Analyst,Sales,36,Development,9.44,5.66,6,0.83,11,9,0.069,1.98,37,46,0.5,70.1,17.2,0.0,7.73,0.454,36.9,0.0074,0,0,41.93,0.215,0.636,0.284,0.111,0.234,0.061,0.1356
EMP0195,Analyst,Sales,37,Development,8.05,2.68,4,0.51,8,5,0.188,0.45,34,57,13.9,84.1,80.0,0.0,7.18,0.596,37.7,0.0244,0,0,40.0,0.195,0.497,0.07,0.054,0.178,0.0137,0.0991
EMP0195,Analyst,Sales,38,Development,8.67,1.42,1,0.14,5,4,0.226,0.29,42,68,2.0,57.7,409.6,0.0,7.19,0.559,27.2,0.0228,0,0,43.63,0.192,0.115,0.101,0.2,0.137,0.0194,0.1301
EMP0195,Analyst,Sales,39,Development,9.6,5.76,8,0.68,8,7,0.153,3.38,31,58,42.1,47.2,14.5,0.0,7.07,0.511,34.7,0.0357,0,0,40.3,0.256,0.833,0.285,0.266,0.419,0.073,0.4124
EMP0195,Analyst,Sales,40,Development,9.7,4.91,4,0.73,9,8,0.318,0.93,40,64,3.5,57.0,30.3,0.0,6.94,0.47,31.1,0.0304,0,0,48.06,0.21,0.412,0.304,0.221,0.237,0.0638,0.1646
EMP0195,Analyst,Sales,41,Development,8.54,5.12,6,0.69,7,5,0.19,0.71,26,60,10.0,57.2,18.7,0.0,6.96,0.556,30.7,0.0266,0,0,52.78,0.205,0.703,0.154,0.218,0.28,0.0315,0.2163
EMP0195,Analyst,Sales,42,Development,9.17,5.5,5,1.94,5,3,0.153,1.28,27,45,3.1,50.2,22.8,0.0,7.03,0.633,33.8,0.0146,1,0,47.06,0.215,0.545,0.389,0.252,0.252,0.0836,0.2561
EMP0195,Analyst,Sales,43,Development,8.58,3.96,4,0.21,5,3,0.187,1.28,28,65,1.8,58.5,68.3,0.0,6.76,0.542,36.1,0.0393,1,0,40.0,0.22,0.466,0.099,0.224,0.278,0.0217,0.102
EMP0195,Analyst,Sales,44,Development,7.97,2.65,2,0.43,10,6,0.296,1.55,36,53,13.9,63.7,175.1,0.0,8.19,0.562,35.4,0.012,1,0,40.0,0.197,0.251,0.05,0.146,0.165,0.0098,0.1287
EMP0195,Analyst,Sales,45,Development,9.65,4.42,7,2.32,10,9,0.17,1.63,34,50,0.8,71.8,32.1,0.0,7.24,0.519,30.7,0.0145,0,1,40.49,0.218,0.725,0.496,0.118,0.259,0.1082,0.0797
EMP0195,Analyst,Sales,46,Development,9.52,0.0,0,0.55,9,6,0.593,1.78,42,48,13.4,69.4,224.1,0.0,6.58,0.447,28.0,0.0133,0,0,43.69,0.234,0.0,0.259,0.176,0.133,0.0605,0.0864
EMP0195,Analyst,Sales,47,Development,8.3,2.18,3,0.11,6,4,0.248,1.03,23,72,4.7,49.6,125.8,0.0,7.02,0.489,32.9,0.0246,0,0,41.27,0.21,0.361,0.051,0.256,0.229,0.0108,0.1497
EMP0195,Analyst,Sales,48,Development,8.87,2.91,2,2.97,8,5,0.356,2.35,30,44,33.4,92.7,163.8,0.15,6.89,0.469,40.7,0.0209,0,0,41.78,0.239,0.225,0.48,0.041,0.17,0.1147,0.0823
EMP0195,Analyst,Sales,49,Development,8.45,3.46,6,0.32,9,5,0.14,0.79,36,44,19.4,77.6,38.6,0.0,8.24,0.595,34.5,0.0188,0,1,40.0,0.181,0.71,0.096,0.069,0.224,0.0174,0.188
EMP0195,Analyst,Sales,50,Development,8.34,4.47,5,0.87,6,4,0.079,0.45,34,48,5.7,62.1,41.7,0.0,7.23,0.489,38.8,0.0164,1,0,54.88,0.194,0.6,0.151,0.173,0.218,0.0293,0.2464
EMP0195,Analyst,Sales,51,Development,9.27,5.21,6,0.68,13,12,0.145,2.59,43,53,27.1,77.9,24.8,0.0,7.66,0.596,28.0,0.0199,1,0,45.85,0.229,0.647,0.244,0.067,0.267,0.0558,0.1416
EMP0195,Analyst,Sales,52,Development,8.85,5.1,4,1.5,11,8,0.354,1.16,41,58,14.3,89.3,28.8,0.0,6.7,0.5,29.9,0.031,0,0,53.04,0.219,0.452,0.294,0.057,0.204,0.0643,0.1901
EMP0195,Analyst,Sales,53,Development,8.85,4.55,4,0.28,9,6,0.07,1.81,36,49,19.3,94.3,54.3,0.0,7.25,0.592,35.1,0.0295,1,0,40.69,0.221,0.452,0.141,0.017,0.209,0.0312,0.126
EMP0195,Analyst,Sales,54,Development,8.31,4.09,6,0.49,8,7,0.265,1.18,31,53,1.5,100.8,44.5,0.0,7.93,0.487,43.5,0.0093,0,0,41.87,0.195,0.722,0.1,0.0,0.198,0.0195,0.1093
EMP0195,Analyst,Sales,55,Development,8.49,5.1,5,0.57,3,2,0.193,3.34,31,48,9.2,72.6,43.9,0.0,7.01,0.538,34.2,0.0182,1,0,41.39,0.257,0.589,0.132,0.129,0.293,0.0341,0.2209
EMP0195,Analyst,Sales,56,Development,8.28,2.13,2,0.3,11,10,0.274,2.61,44,51,9.9,42.5,179.1,0.0,7.64,0.577,47.8,0.0061,0,0,49.48,0.229,0.242,0.072,0.264,0.218,0.0166,0.3722
EMP0195,Analyst,Sales,57,Development,7.55,2.81,4,0.16,12,11,0.559,1.91,32,50,5.4,57.7,73.9,0.0,8.09,0.576,41.3,0.0004,0,0,52.93,0.206,0.53,0.0,0.179,0.218,0.0,0.18
EMP0195,Analyst,Sales,58,Development,9.42,3.31,4,0.6,12,9,0.27,2.61,41,59,73.4,63.0,67.3,0.0,6.9,0.597,29.9,0.0299,1,0,40.0,0.244,0.425,0.252,0.19,0.28,0.0616,0.1696
EMP0195,Analyst,Sales,59,Development,7.92,3.42,5,0.29,10,8,0.472,0.88,23,59,2.7,78.2,55.6,0.0,6.08,0.467,24.9,0.0299,0,0,40.0,0.226,0.631,0.026,0.16,0.261,0.0059,0.0966
EMP0195,Analyst,Sales,60,Testing,10.18,1.74,3,1.81,14,11,0.487,1.59,31,53,5.5,61.8,126.4,0.0,7.34,0.536,28.7,0.0284,0,0,40.0,0.215,0.295,0.499,0.167,0.214,0.1072,0.0987
EMP0195,Analyst,Sales,61,Testing,8.92,3.9,6,0.45,9,6,0.229,3.98,48,75,4.2,65.9,43.9,0.476,7.85,0.553,28.5,0.017,0,0,40.0,0.253,0.673,0.171,0.134,0.328,0.0433,0.266
EMP0195,Analyst,Sales,62,Testing,8.9,2.23,2,0.06,11,8,0.575,1.56,40,53,4.8,46.9,187.8,0.0,8.3,0.581,37.6,0.0126,0,0,40.0,0.195,0.225,0.12,0.239,0.189,0.0234,0.1576
EMP0195,Analyst,Sales,63,Testing,10.45,5.68,4,1.66,3,2,0.552,0.11,42,57,3.1,81.4,38.8,0.0,6.51,0.565,20.8,0.0319,0,1,49.86,0.202,0.383,0.514,0.114,0.178,0.1038,0.1317
EMP0195,Analyst,Sales,64,Testing,10.45,4.62,7,1.45,9,5,0.401,2.42,34,50,45.0,66.9,30.1,0.0,6.6,0.567,27.6,0.0275,2,0,52.96,0.246,0.67,0.487,0.188,0.318,0.1199,0.0995
EMP0195,Analyst,Sales,65,Testing,10.28,5.83,5,1.88,14,10,0.247,1.73,32,68,11.0,37.5,24.8,0.0,6.93,0.566,34.0,0.0283,0,0,48.65,0.226,0.486,0.52,0.33,0.305,0.1175,0.3353
EMP0195,Analyst,Sales,66,Testing,11.38,2.74,3,3.11,11,7,0.656,0.6,35,62,12.7,86.8,103.7,0.0,6.49,0.507,20.0,0.0261,0,0,40.55,0.212,0.264,0.811,0.085,0.148,0.172,0.1733
EMP0195,Analyst,Sales,67,Testing,10.78,2.64,4,2.04,8,6,0.262,2.27,38,65,45.8,47.0,58.4,0.0,7.12,0.457,20.0,0.0248,0,0,41.8,0.233,0.371,0.602,0.264,0.271,0.1404,0.3087
EMP0195,Analyst,Sales,68,Testing,9.76,2.22,4,1.13,5,4,0.164,0.21,27,45,22.7,72.5,80.2,0.0,6.94,0.457,30.0,0.0096,0,0,47.86,0.195,0.41,0.361,0.135,0.148,0.0704,0.1025
EMP0195,Analyst,Sales,69,Testing,8.97,5.38,5,0.96,11,6,0.425,2.49,37,70,0.0,78.9,29.9,0.0,6.92,0.542,27.9,0.0226,1,0,44.38,0.241,0.557,0.241,0.1,0.261,0.0581,0.2369
EMP0195,Analyst,Sales,70,Testing,8.72,2.6,4,0.34,8,7,0.334,1.67,27,68,11.8,46.4,70.5,0.0,7.4,0.451,34.8,0.0177,1,0,40.0,0.215,0.459,0.133,0.249,0.252,0.0285,0.3133
EMP0195,Analyst,Sales,71,Testing,9.52,1.03,1,0.61,8,5,0.091,2.25,45,50,13.1,62.7,419.4,0.0,8.71,0.588,44.8,0.0058,0,1,47.96,0.201,0.105,0.266,0.152,0.146,0.0535,0.1015
EMP0195,Analyst,Sales,72,Testing,10.19,1.58,3,1.48,16,15,0.352,0.47,35,51,0.4,71.2,128.9,0.0,6.99,0.577,20.0,0.0132,1,0,49.11,0.2,0.294,0.459,0.138,0.141,0.0918,0.1157
EMP0195,Analyst,Sales,73,Testing,9.23,4.98,5,0.27,4,2,0.215,1.39,29,62,9.3,85.6,33.6,0.0,6.44,0.578,23.0,0.0249,1,0,43.81,0.229,0.542,0.188,0.095,0.228,0.0429,0.095
EMP0195,Analyst,Sales,74,Testing,9.7,5.82,10,0.84,16,9,0.246,1.86,26,58,18.1,64.6,14.6,0.0,7.27,0.498,33.8,0.0134,1,0,40.0,0.222,1.031,0.317,0.156,0.336,0.0705,0.1711
EMP0195,Analyst,Sales,75,Testing,8.52,2.85,2,0.09,12,11,0.091,2.62,37,48,0.1,51.5,146.1,0.42,7.6,0.609,24.5,0.0101,0,0,40.0,0.23,0.235,0.076,0.214,0.21,0.0175,0.1573
EMP0195,Analyst,Sales,76,Testing,9.24,1.91,3,0.63,14,10,0.291,1.01,39,66,2.5,85.7,122.8,0.42,7.96,0.477,32.2,0.0102,0,0,40.0,0.191,0.325,0.234,0.024,0.123,0.0446,0.0319
EMP0195,Analyst,Sales,77,Testing,8.75,4.92,7,1.38,8,7,0.427,2.46,25,68,7.4,84.9,41.3,0.0,7.61,0.527,32.2,0.0224,0,0,47.57,0.227,0.8,0.266,0.028,0.287,0.0604,0.1359
EMP0195,Analyst,Sales,78,Testing,10.1,2.74,3,1.91,6,5,0.451,2.26,44,66,33.8,64.7,118.3,0.0,7.05,0.596,30.2,0.0282,1,0,40.0,0.234,0.297,0.501,0.171,0.235,0.1173,0.1667
EMP0195,Analyst,Sales,79,Testing,9.93,2.1,4,1.07,12,8,0.169,0.96,33,67,35.9,100.2,91.7,0.0,6.57,0.582,24.2,0.002,0,0,40.0,0.218,0.403,0.375,0.062,0.132,0.0818,0.1203
EMP0195,Analyst,Sales,80,Testing,10.52,3.27,4,2.83,8,5,0.176,1.87,36,67,12.1,63.1,68.6,0.0,6.71,0.532,28.3,0.0133,1,0,47.03,0.233,0.38,0.669,0.202,0.219,0.1558,0.1215
EMP0195,Analyst,Sales,81,Testing,9.33,2.14,2,0.36,8,5,0.11,1.7,35,56,18.7,69.8,156.8,0.0,6.61,0.455,31.8,0.032,0,0,40.0,0.232,0.214,0.211,0.172,0.209,0.049,0.1302
EMP0195,Analyst,Sales,82,Testing,8.41,3.35,5,0.83,9,7,0.072,1.95,32,53,6.6,52.7,57.9,0.064,7.62,0.555,33.8,0.0272,1,0,51.74,0.217,0.595,0.155,0.207,0.294,0.0336,0.1327
EMP0195,Analyst,Sales,83,Testing,10.22,2.83,2,1.29,13,8,0.381,0.77,25,61,6.0,68.0,157.1,0.0,7.2,0.571,35.7,0.032,0,0,44.04,0.201,0.196,0.439,0.142,0.169,0.0882,0.1438
EMP0195,Analyst,Sales,84,Testing,9.63,3.64,4,2.7,6,5,0.159,0.31,36,54,2.2,70.5,74.5,0.0,7.08,0.575,29.9,0.0117,0,0,41.93,0.195,0.415,0.541,0.136,0.157,0.1055,0.1458
EMP0195,Analyst,Sales,85,Testing,10.89,0.83,1,2.03,14,13,0.185,1.54,41,63,26.8,73.8,410.8,0.0,7.85,0.535,29.0,0.0136,0,0,49.03,0.204,0.092,0.615,0.09,0.119,0.1255,0.0937
EMP0195,Analyst,Sales,86,Testing,8.65,3.51,5,0.12,12,11,0.57,3.49,30,63,14.6,43.2,65.5,0.0,7.28,0.576,33.8,0.0139,0,0,48.05,0.254,0.578,0.096,0.275,0.331,0.0244,0.0673
EMP0195,Analyst,Sales,87,Testing,8.98,5.39,9,0.06,6,5,0.355,3.49,41,58,64.9,68.7,8.6,0.0,7.57,0.569,31.8,0.021,0,0,41.81,0.248,1.002,0.13,0.118,0.383,0.0322,0.1211
EMP0195,Analyst,Sales,88,Testing,11.85,4.96,7,3.48,11,9,0.285,1.72,37,45,4.6,59.0,48.6,0.0,5.73,0.559,20.0,0.02,0,2,43.76,0.25,0.591,0.916,0.29,0.297,0.2291,0.2287
EMP0195,Analyst,Sales,89,Testing,8.23,4.04,7,0.51,4,3,0.466,1.7,41,56,3.7,73.8,42.4,0.0,6.96,0.531,31.7,0.0314,0,0,40.0,0.225,0.851,0.093,0.126,0.322,0.0208,0.2001
EMP0195,Analyst,Sales,90,Launch,10.18,6.1,6,1.42,12,8,0.457,0.76,39,72,9.9,75.7,11.1,0.0,7.11,0.468,24.8,0.0302,2,0,45.7,0.203,0.589,0.45,0.105,0.233,0.0914,0.1604
EMP0195,Analyst,Sales,91,Launch,9.77,3.41,3,0.84,16,14,0.213,2.8,39,70,6.9,71.4,110.3,0.0,6.06,0.474,31.6,0.0382,1,0,41.39,0.265,0.307,0.326,0.199,0.282,0.0865,0.1543
EMP0195,Analyst,Sales,92,Launch,10.19,4.55,9,1.74,8,5,0.131,0.43,43,68,17.8,94.2,20.5,0.0,6.53,0.448,20.9,0.0313,0,2,48.38,0.208,0.883,0.491,0.065,0.272,0.1022,0.0732
EMP0195,Analyst,Sales,93,Launch,9.38,3.9,4,1.22,7,5,0.084,1.16,28,56,4.3,58.2,62.7,0.0,7.29,0.504,29.9,0.0329,1,0,47.03,0.207,0.426,0.325,0.191,0.243,0.0673,0.1893
EMP0195,Analyst,Sales,94,Launch,11.9,5.57,4,3.11,10,7,0.275,1.7,36,63,0.4,64.3,43.4,0.0,6.9,0.582,28.5,0.023,0,0,40.0,0.226,0.336,0.876,0.183,0.219,0.198,0.1997
EMP0195,Analyst,Sales,95,Launch,10.85,5.33,5,2.14,12,11,0.208,1.56,37,81,29.8,85.0,22.5,0.0,6.96,0.455,24.2,0.0155,0,0,40.63,0.222,0.461,0.624,0.064,0.189,0.1385,0.1752
EMP0195,Analyst,Sales,96,Launch,9.22,2.92,4,0.6,13,9,0.116,3.39,35,52,7.8,52.7,84.4,0.0,7.81,0.524,30.0,0.021,0,0,40.0,0.242,0.434,0.228,0.207,0.293,0.0551,0.0633
EMP0195,Analyst,Sales,97,Launch,9.68,5.81,5,0.91,9,6,0.398,1.21,31,65,40.5,26.0,37.6,0.0,7.1,0.634,38.5,0.0226,0,0,40.0,0.212,0.517,0.324,0.382,0.299,0.0686,0.3422
EMP0195,Analyst,Sales,98,Launch,9.25,5.55,6,0.29,9,8,0.162,2.79,47,63,3.5,56.6,33.2,0.0,7.01,0.577,24.3,0.026,1,0,41.86,0.246,0.649,0.192,0.218,0.331,0.0474,0.3375
EMP0195,Analyst,Sales,99,Launch,10.71,3.67,5,2.53,8,5,0.053,1.98,40,76,21.1,57.3,49.4,0.0,5.49,0.608,32.7,0.0257,1,0,40.0,0.26,0.467,0.655,0.316,0.299,0.1703,0.3933
EMP0195,Analyst,Sales,100,Launch,10.22,5.13,5,1.49,9,7,0.135,1.24,46,68,12.0,72.0,20.1,0.0,6.55,0.459,23.5,0.0186,0,0,40.0,0.224,0.489,0.464,0.163,0.221,0.1039,0.2705
EMP0195,Analyst,Sales,101,Launch,10.94,0.94,1,3.06,12,9,0.138,1.11,40,67,13.1,76.7,409.5,0.0,6.43,0.588,20.0,0.0344,1,1,40.15,0.224,0.091,0.75,0.145,0.164,0.168,0.1387
EMP0195,Analyst,Sales,102,Launch,10.65,6.39,6,2.5,14,8,0.058,0.76,43,65,0.2,66.3,17.5,0.0,6.78,0.534,32.6,0.0206,1,0,44.41,0.21,0.563,0.644,0.18,0.231,0.1352,0.2141
EMP0195,Analyst,Sales,103,Launch,10.87,3.61,7,2.25,11,10,0.458,2.54,33,79,59.2,76.2,30.6,0.0,7.02,0.468,20.0,0.0298,0,0,46.89,0.24,0.644,0.64,0.109,0.297,0.1536,0.2178
EMP0195,Analyst,Sales,104,Launch,10.09,6.05,8,1.14,14,12,0.093,1.32,34,61,2.9,77.7,9.4,0.0,7.97,0.606,29.1,0.0,0,0,51.1,0.197,0.793,0.404,0.068,0.219,0.0795,0.2251
EMP0195,Analyst,Sales,105,Launch,9.91,1.84,3,1.18,12,11,0.635,0.93,41,73,1.7,73.9,143.6,0.0,6.97,0.551,29.3,0.0094,1,0,57.13,0.209,0.303,0.386,0.125,0.145,0.0807,0.1679
EMP0195,Analyst,Sales,106,Launch,9.92,2.48,3,1.31,10,9,0.391,4.17,30,56,9.1,69.1,107.1,0.0,6.88,0.529,37.0,0.0135,0,0,40.0,0.276,0.302,0.404,0.157,0.26,0.1114,0.0745
EMP0195,Analyst,Sales,107,Launch,9.46,1.58,2,1.13,8,6,0.255,1.39,44,54,12.1,64.6,206.8,0.0,7.42,0.487,26.9,0.0232,0,0,50.44,0.209,0.211,0.324,0.146,0.174,0.0677,0.1729
EMP0195,Analyst,Sales,108,Launch,9.75,5.85,6,1.05,8,6,0.11,2.15,38,66,20.3,95.5,19.2,0.0,6.98,0.529,24.6,0.0279,0,0,46.07,0.233,0.615,0.35,0.035,0.254,0.0816,0.0923
EMP0195,Analyst,Sales,109,Launch,10.39,3.5,3,1.89,8,7,0.381,1.16,46,58,1.7,60.7,95.3,0.0,6.86,0.501,31.5,0.0196,0,0,40.42,0.216,0.289,0.535,0.205,0.193,0.1156,0.0602
EMP0195,Analyst,Sales,110,Launch,10.22,3.56,5,1.41,6,5,0.497,1.59,32,58,29.6,86.0,56.7,0.217,7.5,0.511,27.5,0.0,0,0,42.11,0.212,0.489,0.454,0.022,0.152,0.0962,0.113
EMP0195,Analyst,Sales,111,Launch,10.31,6.19,10,1.32,9,8,0.488,0.58,51,52,13.4,49.0,7.4,0.0,6.71,0.532,31.8,0.0098,1,0,40.62,0.207,0.97,0.454,0.28,0.315,0.0939,0.2618
EMP0195,Analyst,Sales,112,Launch,9.64,3.75,4,1.36,10,8,0.074,2.05,37,64,19.7,48.5,49.8,0.0,7.5,0.499,35.9,0.0227,0,4,41.8,0.221,0.415,0.375,0.231,0.259,0.0829,0.1327
EMP0195,Analyst,Sales,113,Launch,11.58,2.54,3,3.55,15,11,0.209,2.66,40,60,77.3,63.6,114.7,0.0,6.5,0.621,23.9,0.0441,1,1,40.0,0.253,0.259,0.891,0.213,0.284,0.2255,0.2081
EMP0195,Analyst,Sales,114,Launch,9.46,5.67,5,0.72,12,7,0.279,1.84,38,62,17.4,49.2,29.5,0.0,7.39,0.602,28.3,0.0066,0,0,46.58,0.219,0.529,0.273,0.234,0.244,0.0597,0.1926
EMP0195,Analyst,Sales,115,Launch,9.73,2.02,3,0.77,10,9,0.258,1.41,54,67,29.3,65.7,127.4,0.0,6.77,0.497,24.8,0.0242,2,1,40.0,0.223,0.308,0.313,0.184,0.207,0.0697,0.0915
EMP0195,Analyst,Sales,116,Launch,10.13,1.54,3,1.38,8,6,0.552,0.91,35,57,22.7,58.9,141.1,0.0,6.74,0.516,24.9,0.0083,2,0,51.87,0.213,0.296,0.439,0.223,0.17,0.0935,0.2228
EMP0195,Analyst,Sales,117,Launch,11.71,5.13,4,3.69,10,7,0.436,3.4,47,77,7.7,73.2,52.3,0.0,6.76,0.462,24.5,0.0235,0,1,40.0,0.263,0.342,0.925,0.143,0.26,0.2433,0.1579
EMP0195,Analyst,Sales,118,Launch,10.49,6.18,6,1.81,12,9,0.377,1.92,32,68,10.3,47.4,5.0,0.0,7.11,0.555,20.0,0.0174,0,0,44.62,0.226,0.572,0.538,0.263,0.286,0.1215,0.3626
EMP0195,Analyst,Sales,119,Launch,9.53,5.72,11,0.97,12,10,0.479,2.57,42,58,14.7,56.0,20.1,0.0,6.54,0.618,32.7,0.0183,0,0,47.19,0.251,1.154,0.312,0.253,0.42,0.0784,0.217
EMP0196,QA,Sales,0,Planning,10.65,6.39,6,1.71,12,8,0.073,2.72,27,48,23.5,65.7,5.0,0.0,7.21,0.57,24.1,0.0212,0,0,40.58,0.24,0.563,0.545,0.154,0.283,0.1308,0.3626
EMP0196,QA,Sales,1,Planning,10.45,1.67,3,1.85,11,7,0.134,0.62,21,47,4.7,73.4,126.0,0.0,7.54,0.521,30.4,0.034,2,0,46.41,0.192,0.287,0.537,0.092,0.172,0.1032,0.1341
EMP0196,QA,Sales,2,Planning,9.93,3.52,3,2.06,5,3,0.303,3.61,24,42,30.4,85.6,85.1,0.0,6.87,0.504,32.7,0.0199,0,0,51.22,0.265,0.302,0.499,0.066,0.228,0.1322,0.0851
EMP0196,QA,Sales,3,Planning,10.24,4.02,4,1.35,8,6,0.431,1.85,33,40,27.1,73.8,72.6,0.0,6.84,0.574,34.9,0.0228,0,0,45.5,0.23,0.391,0.449,0.134,0.219,0.1032,0.1322
EMP0196,QA,Sales,4,Planning,9.69,5.82,7,1.47,7,5,0.593,0.54,34,54,42.2,33.6,5.0,0.0,6.85,0.627,28.9,0.0203,0,0,46.83,0.204,0.722,0.395,0.357,0.308,0.0806,0.0963
EMP0196,QA,Sales,5,Planning,10.81,2.32,2,3.6,7,6,0.491,1.2,20,47,4.8,94.5,171.6,0.0,6.57,0.519,20.0,0.0238,0,1,40.0,0.223,0.185,0.801,0.062,0.139,0.1787,0.1375
EMP0196,QA,Sales,6,Planning,9.76,2.96,2,1.31,9,8,0.219,1.02,30,45,3.4,55.3,154.5,0.072,6.21,0.522,28.7,0.0309,0,0,45.7,0.226,0.205,0.384,0.279,0.217,0.0867,0.2595
EMP0196,QA,Sales,7,Planning,9.62,4.44,4,0.71,10,7,0.264,2.13,23,42,14.4,56.7,56.9,0.0,7.74,0.596,30.0,0.0039,0,0,40.0,0.218,0.416,0.291,0.185,0.21,0.0635,0.1066
EMP0196,QA,Sales,8,Planning,10.4,6.24,6,2.54,5,3,0.698,0.69,34,43,13.0,78.7,23.6,0.0,7.33,0.59,26.9,0.0238,1,0,41.85,0.197,0.577,0.618,0.074,0.206,0.1216,0.1402
EMP0196,QA,Sales,9,Planning,9.68,0.51,1,1.48,6,5,0.743,0.82,27,55,14.8,70.0,430.0,0.0,6.8,0.622,34.4,0.0456,2,0,44.46,0.21,0.103,0.395,0.158,0.184,0.0829,0.1759
EMP0196,QA,Sales,10,Planning,9.28,1.42,2,0.48,7,5,0.115,1.27,30,57,17.0,66.8,188.2,0.0,6.89,0.495,30.5,0.0269,2,0,43.81,0.218,0.216,0.22,0.17,0.186,0.048,0.3496
EMP0196,QA,Sales,11,Planning,9.79,5.87,8,2.04,8,5,0.226,3.32,21,43,4.2,55.0,5.0,0.0,6.08,0.517,25.7,0.0398,1,0,40.75,0.275,0.817,0.479,0.289,0.429,0.1317,0.2265
EMP0196,QA,Sales,12,Planning,9.53,2.99,5,1.12,2,1,0.171,1.47,35,53,5.7,50.2,48.6,0.0,6.9,0.473,34.0,0.0295,0,0,46.28,0.221,0.525,0.331,0.261,0.286,0.0732,0.2663
EMP0196,QA,Sales,13,Planning,9.78,1.09,2,1.44,11,8,0.349,1.02,30,58,11.5,74.8,210.0,0.0,7.06,0.564,25.4,0.0181,1,0,40.0,0.209,0.204,0.402,0.114,0.142,0.0841,0.0956
EMP0196,QA,Sales,14,Planning,10.11,2.47,3,1.52,1,0,0.262,1.66,33,57,7.6,57.3,136.8,0.0,7.43,0.538,25.1,0.0125,0,0,44.72,0.215,0.297,0.454,0.186,0.19,0.0976,0.2411
EMP0196,QA,Sales,15,Planning,9.32,2.88,2,1.19,7,5,0.039,0.95,30,44,14.9,84.9,153.7,0.0,7.38,0.603,25.9,0.0,0,0,40.0,0.201,0.215,0.314,0.036,0.082,0.0631,0.0916
EMP0196,QA,Sales,16,Planning,10.08,3.94,4,2.94,8,7,0.339,1.23,24,50,2.9,80.3,61.3,0.0,6.57,0.453,34.5,0.0398,1,0,50.45,0.223,0.397,0.628,0.116,0.231,0.1399,0.2758
EMP0196,QA,Sales,17,Planning,9.26,3.09,3,1.1,7,6,0.477,1.55,23,51,8.2,97.7,116.7,0.0,7.45,0.556,32.6,0.0252,0,0,53.62,0.212,0.324,0.295,0.003,0.163,0.0625,0.0936
EMP0196,QA,Sales,18,Planning,9.83,1.31,1,0.91,7,5,0.229,2.83,28,49,38.2,46.6,396.1,0.0,7.35,0.496,32.7,0.0114,0,0,45.23,0.24,0.102,0.342,0.251,0.203,0.0822,0.1277
EMP0196,QA,Sales,19,Planning,9.43,3.65,3,1.23,10,9,0.369,2.86,28,46,2.3,25.6,91.0,0.0,7.43,0.526,42.1,0.0181,0,1,40.0,0.239,0.318,0.332,0.362,0.294,0.0795,0.1723
EMP0196,QA,Sales,20,Planning,9.47,5.68,5,0.66,5,4,0.438,0.44,28,55,23.3,74.0,35.6,0.0,6.95,0.535,33.0,0.0042,0,0,44.72,0.2,0.528,0.266,0.126,0.165,0.0533,0.1278
EMP0196,QA,Sales,21,Planning,9.11,1.49,1,0.37,12,10,0.63,3.04,33,53,69.5,48.9,403.7,0.0,7.6,0.526,31.5,0.0166,1,0,46.93,0.239,0.11,0.185,0.228,0.215,0.0442,0.1173
EMP0196,QA,Sales,22,Planning,10.03,6.02,5,1.23,4,3,0.255,1.02,25,59,34.7,65.3,22.3,0.0,7.39,0.585,26.8,0.0,0,0,42.63,0.203,0.499,0.407,0.145,0.174,0.0827,0.2211
EMP0196,QA,Sales,23,Planning,9.22,5.53,6,1.44,9,6,0.288,2.4,33,46,12.6,77.5,5.0,0.0,6.65,0.521,35.2,0.0322,0,1,51.98,0.245,0.651,0.333,0.126,0.304,0.0815,0.2461
EMP0196,QA,Sales,24,Planning,9.12,2.87,4,0.64,10,8,0.411,1.74,23,53,3.4,107.6,85.6,0.0,7.14,0.552,38.9,0.0395,0,1,40.0,0.222,0.439,0.22,0.024,0.226,0.0488,0.0917
EMP0196,QA,Sales,25,Planning,9.31,4.96,4,1.29,4,2,0.233,0.69,31,52,14.2,72.9,48.8,0.0,7.43,0.573,32.8,0.0195,0,0,40.0,0.195,0.43,0.325,0.1,0.176,0.0634,0.1336
EMP0196,QA,Sales,26,Planning,9.68,2.29,3,1.11,4,2,0.532,1.03,31,43,21.4,59.1,108.0,0.209,7.6,0.554,30.3,0.0008,0,0,45.37,0.199,0.31,0.349,0.172,0.146,0.0694,0.1518
